RMSE,MAE,SMAPE,MASE,R2
2.249995569297081,1.3857755501415405,0.019899355174521197,0.15896578089524965,0.9945625135828624
2.15803095590428,1.3182012153211735,0.01912510204799955,0.15121415986102119,0.9949979249952623
1.9490061090778736,0.9985258386588342,0.014328874584090375,0.11454339750060759,0.9959199896941171
2.0077655616068113,1.042042038342053,0.014783343498277335,0.11953524965410384,0.9956702695426638
2.1342502718590723,1.3813289831077016,0.0213358596771917,0.15845570406443452,0.995107559528277
1.9669860048630399,1.0428816375090242,0.014726372702919835,0.11963156217542299,0.9958443649639639
2.046959515829069,1.1452693297077345,0.016466945171698586,0.13137671054578356,0.9954995766833526
1.921437744132003,1.0333267984298675,0.014911703283342364,0.11853550267618342,0.9960345955055213
2.052975560240602,1.1415581385074887,0.016617690631780105,0.13095099051692435,0.9954730841876536
2.0215677535131964,1.1025367752988489,0.015560641642962576,0.12647475230257207,0.9956105362966818
1.9123636103583608,0.9856321053121746,0.013900200696482989,0.1130643250852388,0.9960719609061653
1.9744120263856781,1.100469899142359,0.01576842249406411,0.12623765576684765,0.9958129279449163
2.042636730632014,1.094094617908949,0.01578021398837892,0.1255063313041002,0.9955185646713464
1.9215059054860477,1.0167458337890904,0.0146606688917571,0.11663345873274074,0.9960343141618924
2.005882664215475,1.0890581051195813,0.0152954660024672,0.1249285803194844,0.9956783866412242
2.0443094514799696,1.1302162738048733,0.016815327510660765,0.12964993683685663,0.9955112219466064
2.133825599681085,1.3220962267158252,0.01954628732940001,0.15166096636434234,0.9951095063258667
2.013971486587708,1.1082995003134655,0.015726473002097213,0.12713580890870108,0.9956434621205685
1.9726352899113475,1.0501497777961724,0.01476745186274238,0.12046530873436952,0.995820460290027
1.943264336049532,1.0477093066382415,0.015194125219365471,0.12018535618120664,0.9959439937090765
