RMSE,MAE,SMAPE,MASE,R2
2.3397044038251384,1.5626906173779929,0.022664449964238553,0.17926015094132658,0.9941202773004097
2.3980808168960666,1.572765152742371,0.022740711298905546,0.18041582610184703,0.993823214935279
2.4008817399140194,1.5936783341722152,0.02316216032412246,0.18281482947339567,0.9938087777213005
2.473065070050121,1.5892579929291455,0.02283796801976342,0.18230776106866284,0.9934308988941194
2.3812137379369265,1.6183429541653562,0.023681633276526014,0.18564416974952755,0.9939097991125929
2.4153606744824976,1.5884321305538907,0.022866588610921973,0.18221302432909417,0.9937338780687949
2.3706681015010327,1.5477746139700903,0.022372378584389226,0.17754909886703413,0.9939636227801091
2.3869574674379797,1.6274440782754631,0.023896624603948067,0.18668818246936514,0.9938803833115951
2.293601657868621,1.4793116458017384,0.02144311503591657,0.16969554047788726,0.9943497085877996
2.3623604214570486,1.5313383796892432,0.02189064545490775,0.17566365730532865,0.9940058559561874
2.4278242154045264,1.5648102377812823,0.022508536242486957,0.17950329790157996,0.993669043391741
2.3057510537101598,1.5060532046719022,0.021805710732317726,0.17276313160959522,0.9942896899330326
2.370703401450493,1.5596953408339211,0.02256454619019027,0.17891655527406505,0.993963443011885
2.3779793346470033,1.5777541603374354,0.022882260648518307,0.18098812764675506,0.9939263325194524
2.360161042799815,1.5132289532961483,0.02155000398129137,0.17358627968970441,0.9940170119639079
2.305626278537361,1.4947840763441191,0.021657125296332205,0.17147042170108814,0.9942903079404672
2.4466768206343494,1.5812099352051667,0.022711190861022593,0.18138454822899938,0.993570339017418
2.4105626045550665,1.5938402679079422,0.02311111046381801,0.18283340529741746,0.9937587484158539
2.430836083550333,1.5827616732899084,0.02281724496592752,0.18156255198751617,0.9936533257512722
2.3898920115229894,1.5688252287179252,0.022750490612454714,0.17996386755838018,0.9938653270533849
