RMSE,MAE,SMAPE,MASE,R2
2.425500486535294,1.5194961628548043,0.021620392410735306,0.17430520698021995,0.9936811566132975
2.4531431886298107,1.5662781278872895,0.0221782522029867,0.17967168324864863,0.9935363079632346
2.7503186641116284,2.084345894408288,0.033311648183863424,0.23910053307447854,0.9918754205243306
2.338064352189506,1.4825729011308955,0.021509220515355344,0.17006964723712784,0.9941285173747485
2.603187702288299,1.6949952634664622,0.025256017928368353,0.194437147951683,0.992721433953438
2.141065551201907,1.213398198677722,0.01688710577556246,0.13919194357989073,0.9950762636803547
2.4389320731641484,1.5666864611594244,0.022511780723499523,0.17971852418004175,0.993610979683605
2.4295369918826917,1.5261719519790713,0.02161611990570876,0.1750710034550695,0.9936601075401057
2.4372429724093743,1.551560293764703,0.022156170997495905,0.17798336366894127,0.9936198261473678
2.196172438720172,1.327195290854258,0.018894095597531656,0.15224589277072764,0.9948195470551913
2.384693355606493,1.5459216812054053,0.022145355852482417,0.17733654431312063,0.9938919871424368
2.4414132390957146,1.5665606891028763,0.022443879573638092,0.17970409655272365,0.9935979737593464
2.455647919458184,1.6977729376949453,0.025667186690573204,0.1947557819128308,0.9935231019882076
2.502419261800118,1.601853901986902,0.022818175385368317,0.18375266931462467,0.993274028730657
2.485197182168801,1.623092428098283,0.023044612243157844,0.1861889937886818,0.9933662887413074
2.5089576804964886,1.6039138734072715,0.022994194057070805,0.18398897379079146,0.9932388350525516
2.430079558018983,1.5681094181128727,0.022665796160769306,0.17988175513274698,0.993657275564253
2.497293076113621,1.603876833425835,0.023490903703537545,0.1839847248418381,0.9933015567021926
2.5131134875934764,1.6099922231104238,0.022902789318023982,0.18468623649471008,0.9932164182791122
2.1999663821076054,1.2408625521077101,0.017469585837794625,0.14234244828415923,0.9948016328681848
