RMSE,MAE,SMAPE,MASE,R2
1.4844925145492054,0.7509967416922875,0.009984661995855243,0.30999448145599584,0.9937577595482765
1.5107147375430452,0.7963355910738141,0.010593322074689873,0.32822742490293094,0.9935373116929958
7.087756521092722,5.235410274340205,0.07144885590331057,0.6928996954917638,0.8739819736504402
1.4310319949218122,0.7670900601986662,0.010346320374539671,0.3139156475770755,0.994198411064618
8.127281929155604,6.148450046495552,0.08444580725129515,0.8074173993298079,0.8330091088773177
7.110861938779417,5.291217469529213,0.07215775241948612,0.690218165532191,0.8722107691974658
7.79212691037331,5.786895092607175,0.07948812266664086,0.762420135549907,0.8475098676999804
1.4333734152870141,0.6828356218592202,0.009067795395217525,0.27831797767617183,0.9942047027558366
1.572333942313683,0.7321004680391205,0.009693971130673421,0.2999054988827787,0.9930347521753587
1.5597051702555969,0.8082876593155349,0.010835570629420928,0.3265220119084055,0.993186849612547
1.5375952322575097,0.694060210098936,0.009203566404691395,0.2870087316640384,0.993324289844571
1.5137271496523852,0.7857950726610197,0.010555933035422543,0.3204458962362729,0.9934905445835481
1.574707583960042,0.8151188854702563,0.010955928236881048,0.32787239049556294,0.993070542680388
1.4849589436147295,0.7742583895174104,0.010375202127950081,0.3147882402724921,0.9937761410903974
1.560864462416713,0.8979147242036098,0.011961646421183381,0.3619326193136647,0.993175424173551
1.5148405986327005,0.6987725063280401,0.009334564186090258,0.2878655891036879,0.9935346335123179
1.481629109873642,0.7360223551691973,0.009836905000850304,0.3020118939889338,0.993830364352283
7.606251899917703,5.603211601521229,0.0763280446540733,0.7443402414071687,0.853319182150807
1.4881134432326244,0.7319090037188586,0.00967304126441237,0.30227503175342885,0.993762263134793
1.4044389308439535,0.6622890371348741,0.008822726710257054,0.2696548363314929,0.9943967285903071
