0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
154.7964,152.76003,151.73697,150.70956,151.82596,151.65889,151.8716,153.32353,155.0812,155.12553,154.0616,151.98659,153.5448,153.572,150.73628,152.8557,152.98833,153.87845,154.38454,153.90086
135.24925,133.38026,132.56766,131.13422,132.4127,132.41675,132.3462,133.963,135.359,135.74367,134.57973,132.67006,134.29842,134.08774,131.27928,133.54594,133.75076,134.56445,135.03242,134.5839
119.547745,117.73361,117.20946,115.4381,116.763695,116.9627,116.56943,118.301544,119.36321,120.11122,118.80935,117.1766,118.773506,118.36937,115.649155,118.078064,118.26271,118.979324,119.45303,119.06498
109.00833,107.22157,106.84455,105.033485,106.22255,106.55933,105.93511,107.67368,108.63194,109.59346,108.15485,106.78972,108.25805,107.88492,105.17227,107.72831,107.80929,108.42877,108.90774,108.625984
103.64726,101.928314,101.49012,99.948105,100.89161,101.27351,100.58011,102.2265,103.34879,104.30075,102.76256,101.54242,102.84191,102.744316,99.906555,102.47363,102.477234,102.96827,103.42899,103.32549
102.299225,100.63213,100.0956,98.86831,99.6529,100.03317,99.36766,100.896225,102.34047,103.06863,101.47579,100.28347,101.466,101.67653,98.69037,101.12011,101.15574,101.472946,101.9261,102.04052
103.22064,101.46196,100.97494,99.850685,100.70035,101.09192,100.45217,101.92397,103.60429,104.05319,102.43898,101.23334,102.40979,102.717384,99.72122,101.94423,102.08649,102.21107,102.70519,102.99212
104.594574,102.54515,102.219185,101.02017,102.08424,102.48277,101.88509,103.3961,105.01591,105.345955,103.75665,102.5068,103.7523,103.943474,101.10727,103.16603,103.37399,103.37428,103.953,104.30067
104.403305,101.97901,101.67764,100.48233,101.69594,102.030045,101.59452,103.2012,104.537544,104.91099,103.46508,102.04392,103.33847,103.42734,100.79568,102.76525,102.91249,102.977585,103.650696,103.9219
101.66787,98.99909,98.4372,97.44994,98.62937,98.81491,98.64865,100.35928,101.469315,101.87504,100.688484,98.978294,100.246376,100.3765,97.8344,99.769875,99.78554,100.11099,100.8443,100.93729
96.27017,93.62236,92.6251,91.928604,92.975624,92.9914,93.06074,94.85621,95.93439,96.30474,95.34291,93.384155,94.612335,94.83357,92.213554,94.15181,94.09142,94.71886,95.4634,95.36496
89.37827,86.946846,85.61544,85.067375,86.04826,85.957634,86.12791,87.97275,89.11267,89.4669,88.55377,86.52351,87.77542,88.013115,85.21717,87.20517,87.17451,87.94629,88.70368,88.49023
82.94422,80.72206,79.35664,78.70144,79.749214,79.65117,79.80157,81.66191,82.818436,83.21751,82.19565,80.26804,81.58758,81.77207,78.82128,80.90433,80.954865,81.63968,82.47567,82.24508
78.80404,76.63602,75.52193,74.58652,75.76319,75.73057,75.79246,77.65817,78.762596,79.21772,78.05213,76.30963,77.665276,77.81578,74.797066,76.98226,77.09324,77.54712,78.51864,78.32754
78.18503,75.913864,75.14509,73.95656,75.19853,75.25189,75.20957,77.07136,78.12173,78.595276,77.35462,75.77883,77.095955,77.31404,74.264206,76.531624,76.640434,76.87685,77.95396,77.8066
81.661545,79.24436,78.71562,77.44208,78.63054,78.75451,78.617615,80.441795,81.49954,81.95561,80.73133,79.27304,80.496025,80.84664,77.73697,80.06412,80.13157,80.25629,81.322914,81.20408
88.31886,85.83643,85.335625,84.16177,85.221634,85.387215,85.1916,86.91435,88.04036,88.46712,87.31489,85.926704,87.064735,87.50215,84.32807,86.67855,86.6992,86.843445,87.79108,87.65719
96.62509,94.175865,93.52553,92.53889,93.481636,93.67763,93.48013,95.047844,96.245995,96.6437,95.56296,94.198395,95.318,95.74177,92.55114,94.88499,94.877785,95.12486,95.934425,95.71638
104.52435,102.12832,101.251495,100.44399,101.31545,101.550995,101.432686,102.841225,104.04971,104.421455,103.38135,101.97292,103.144066,103.52841,100.36335,102.652016,102.635414,103.00543,103.74498,103.3737
110.254616,107.860825,106.7678,106.08855,106.913605,107.18807,107.225975,108.52967,109.69209,110.01063,109.00322,107.47625,108.7214,109.154655,105.98357,108.22608,108.2078,108.68404,109.43934,108.886765
112.92188,110.50262,109.25221,108.627426,109.426704,109.70599,109.905334,111.20073,112.31706,112.5206,111.581604,109.93288,111.2172,111.77463,108.52165,110.74394,110.74262,111.29161,112.09756,111.38636
113.09419,110.70674,109.39349,108.692856,109.544785,109.779076,110.02357,111.41788,112.49154,112.57499,111.71606,110.09426,111.365364,111.95352,108.584854,110.84734,110.90433,111.45826,112.290115,111.4749
