0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
158.93806,157.80838,158.21655,160.23862,158.3753,159.73805,161.63097,159.74615,160.23593,156.66179,159.2417,159.08827,157.61922,158.91086,158.69522,160.35674,159.78505,159.94257,160.47716,157.83592
139.49303,138.34142,138.8627,140.81693,138.95052,140.54073,142.33295,140.34755,140.81944,137.40938,139.91893,139.74908,138.36676,139.41272,139.37433,140.99097,140.3194,140.56612,141.03587,138.18619
124.055984,122.63218,123.049515,124.85863,123.09531,124.45874,126.38655,124.4925,124.91792,121.58415,124.18344,123.98461,122.331184,123.13224,123.48072,125.12136,124.15892,124.38775,125.22557,122.14266
113.09104,111.765785,112.10951,113.748955,111.78354,113.009895,114.57986,112.76678,113.479126,110.62091,113.1763,112.4294,110.95895,111.60019,112.08232,113.79996,112.297264,112.82675,114.00249,110.73468
106.907936,105.5958,105.75042,107.166794,104.89802,106.758484,108.35402,106.57914,107.22966,104.70907,107.08789,106.279976,104.38348,105.13579,106.38198,107.923615,106.23111,106.450096,107.76983,104.088776
105.50269,104.29914,104.75895,105.62917,103.28472,105.38691,107.28724,105.34971,105.9951,103.548386,105.70637,105.001045,103.237335,103.66422,105.175735,106.747925,104.977295,105.1884,106.59086,102.569984
106.5495,105.65987,106.08032,106.57163,104.45788,106.67966,108.59941,106.51361,107.42851,104.61634,107.06686,106.19788,104.439575,104.94224,106.39521,107.97682,106.41951,106.6062,107.84334,104.099525
108.08735,107.07459,107.44888,107.61603,105.839294,108.21866,109.79552,107.93972,108.89776,105.76809,108.52081,107.61661,105.71609,106.295845,107.841034,109.182556,108.06315,107.98813,109.21632,105.52864
107.61731,106.35218,106.620834,107.05085,105.36954,107.639946,108.87936,107.326805,108.199326,105.15177,107.752594,107.03036,104.94655,105.6976,106.964226,108.307,107.19641,107.06683,108.454575,104.84562
104.65764,103.56446,103.71424,104.54867,103.04692,104.700966,105.735275,104.35713,105.10954,102.214134,104.67727,104.13517,102.079124,103.09921,103.60558,104.99127,104.37657,104.14458,105.426384,102.627426
99.41495,98.12119,98.3023,98.954575,97.95838,99.36236,100.75084,99.32396,99.97029,96.61891,99.41421,98.868935,96.8339,97.801865,98.031685,100.19355,98.940865,98.94485,100.29528,97.390724
92.76182,91.148636,91.60242,92.28099,91.19532,92.39182,94.104385,92.665634,93.398766,90.02549,92.71322,92.09182,89.938896,90.94259,91.4121,93.52884,92.398415,91.93648,93.298935,90.615234
86.32195,84.781906,85.38185,85.95537,84.93463,86.01761,87.82928,86.3591,87.08593,83.955284,86.24272,85.61139,83.65014,84.39481,85.05191,87.24786,86.159164,85.50202,86.77565,84.13612
82.17636,80.82979,81.107765,81.82732,80.764915,81.79776,83.611725,82.06239,82.88218,79.86002,82.27305,81.30881,79.55555,80.03881,80.99845,83.110016,81.81895,81.1518,82.47305,79.803955
81.21875,80.21695,80.14512,81.00698,79.625725,80.78765,82.40238,80.759094,81.72142,78.919014,81.432915,80.14653,78.63791,78.9236,79.923706,82.124695,80.56527,80.14781,81.420395,78.75715
84.155785,83.39537,83.210075,84.02678,81.92549,83.76923,85.052826,83.62454,84.781204,81.99365,84.322266,83.16534,81.77867,81.65662,83.2903,85.06306,83.417816,83.03384,84.48744,81.604324
90.14509,89.45655,89.133316,89.82296,87.5195,89.741615,91.23544,89.7118,90.739716,88.220764,90.3905,89.27773,87.649025,87.609634,89.770676,91.20976,89.7379,89.005806,90.62017,87.43469
98.19511,97.35829,97.124756,97.86163,95.36888,97.73661,99.43901,97.83162,98.71443,96.18662,98.21429,97.44054,95.852,95.57447,97.935715,99.295334,98.011246,97.29987,98.911674,95.22188
105.91171,105.063095,104.75742,105.62698,103.214066,105.486725,107.15999,105.57495,106.47248,103.65273,105.874504,105.25246,103.73054,103.48704,105.66746,106.96738,105.838806,105.16114,106.71866,103.06059
111.455826,110.79278,110.34616,111.377594,109.17751,111.15625,112.72132,111.15699,112.118835,109.02274,111.45579,110.98795,109.42854,109.48635,111.15027,112.35387,111.426575,110.81589,112.354355,109.06965
114.38359,113.715126,113.26983,114.458916,112.61711,114.03555,115.37095,114.11406,115.10247,111.81946,114.2526,113.89646,112.58568,112.59418,113.66266,114.940834,114.35266,113.824585,115.26613,112.39561
115.033905,114.08617,114.05723,114.82463,113.53817,114.67598,116.149254,114.74572,115.89571,112.36959,114.79592,114.49137,113.150505,113.186386,113.96906,115.6092,114.61704,114.59511,115.82867,112.9687
114.05805,112.95436,112.93298,113.683784,112.67966,113.71199,115.132095,113.90882,114.90089,111.59952,113.89975,113.682014,112.09471,112.14051,112.89355,114.76341,113.437195,113.54141,114.85203,111.95295
112.58556,111.25899,111.228584,111.95867,110.90584,112.13989,113.416374,112.20833,113.12409,110.25014,112.41258,112.05253,110.31106,110.40645,111.27708,113.17348,111.620636,111.80427,113.12339,110.245804
110.89758,109.4453,109.51043,110.04297,108.818245,110.242355,111.532555,110.10253,111.11051,108.60607,110.704544,110.10419,108.362595,108.44509,109.44747,111.41944,109.64982,109.930595,111.22984,108.225746
109.14691,107.62475,107.800514,108.11463,106.7236,108.29459,109.619865,107.97865,109.148254,106.81631,108.88059,108.17916,106.4645,106.531715,107.585594,109.67077,107.66468,108.05682,109.31499,106.18347
107.359634,105.76215,106.06441,106.19006,104.6598,106.39159,107.723946,105.86173,107.22857,104.88497,107.04882,106.27064,104.68919,104.67157,105.69308,107.8158,105.777176,106.25093,107.42739,104.28514
105.644615,104.11595,104.40858,104.48148,102.86535,104.70908,106.00472,104.08607,105.51386,103.05773,105.37249,104.57407,103.15522,102.964165,103.99603,106.05724,104.16117,104.562645,105.7894,102.63299
103.97238,102.69493,102.75901,102.96437,101.340355,103.236244,104.379425,102.61483,103.96531,101.39107,103.797714,103.03295,101.80885,101.47527,102.503716,104.422806,102.73022,103.03302,104.32065,101.20071
102.24829,101.22832,101.161865,101.50802,99.92961,101.82384,102.81906,101.2977,102.51423,99.7984,102.217735,101.57369,100.365814,100.08288,101.0648,102.78791,101.40752,101.56915,102.87597,99.775635
100.91097,100.134315,99.940865,100.355125,98.869896,100.72341,101.703316,100.32376,101.43101,98.590126,100.90285,100.50767,99.212036,99.050255,100.03991,101.490944,100.434525,100.37483,101.79006,98.59329
99.88319,99.24493,98.97551,99.388664,98.04165,99.86357,100.91767,99.50688,100.53793,97.630486,99.91262,99.59551,98.3082,98.2117,99.21035,100.56993,99.62176,99.40377,100.932365,97.589195
99.43084,98.81514,98.57388,98.94695,97.690315,99.4822,100.61705,99.10923,100.13254,97.25766,99.47996,99.18448,97.86391,97.82121,98.89298,100.222755,99.18538,98.950836,100.635216,97.03991
99.51973,98.85805,98.6814,99.00007,97.79268,99.57106,100.69277,99.20162,100.179054,97.41629,99.57761,99.24104,97.97141,97.88649,99.03698,100.40723,99.20902,99.010315,100.76008,97.03327
99.00277,98.28956,98.092255,98.44565,97.314896,98.963295,100.02537,98.58532,99.544044,96.78446,99.00817,98.5786,97.43942,97.31952,98.41049,99.81848,98.60349,98.39574,100.05864,96.470375
97.4626,96.685486,96.43741,96.85437,95.83453,97.298744,98.286,96.86621,97.87422,95.02999,97.385155,96.86893,95.96481,95.701,96.62704,98.12927,96.97299,96.80427,98.353035,94.93003
94.387924,93.58556,93.48177,93.742836,92.874916,94.28365,95.26034,93.69673,94.731026,91.724014,94.30758,93.748985,93.02959,92.5871,93.4014,95.12907,93.862495,93.88672,95.32146,91.910126
89.867485,89.005486,88.99146,89.20477,88.60305,89.80115,90.97072,89.18989,90.289856,87.02228,89.80624,89.22807,88.55054,88.296616,88.78991,90.761345,89.48475,89.50232,90.769295,87.442474
84.19095,83.35224,83.18628,83.65596,83.15519,84.15975,85.481255,83.73719,84.70374,81.38844,84.26588,83.71133,83.04704,82.73663,83.152695,85.24488,84.013245,83.92316,85.19226,81.91558
78.59033,77.74484,77.55182,78.1367,77.65193,78.59838,79.93608,78.22568,79.150795,75.84815,78.69483,78.09537,77.51572,77.1486,77.55944,79.60274,78.480545,78.31223,79.600235,76.35627
73.65002,72.8309,72.69798,73.253716,72.75365,73.6978,74.96387,73.28834,74.2238,71.06896,73.72664,73.12422,72.5996,72.14525,72.614044,74.642044,73.4733,73.31787,74.64433,71.36562
69.62758,68.72143,68.75827,69.14527,68.612335,69.65609,70.77554,69.08095,70.148766,67.16769,69.60201,68.98704,68.57141,67.93901,68.5099,70.50757,69.26721,69.17287,70.51035,67.22767
66.38534,65.36751,65.4765,65.808586,65.15352,66.35393,67.35785,65.64279,66.79979,63.969124,66.2781,65.6151,65.299965,64.44152,65.13857,67.11207,65.857254,65.76108,67.169075,63.85643
63.925602,62.89419,62.865845,63.29927,62.569424,63.832886,64.68382,63.070522,64.27386,61.48574,63.833908,63.120033,62.85332,61.860596,62.569885,64.510506,63.22866,63.22339,64.63926,61.357845
62.5192,61.479,61.385178,61.93732,61.196968,62.3816,63.22843,61.700584,62.871086,60.105732,62.550797,61.705128,61.47391,60.476585,61.17506,63.057896,61.763947,61.776264,63.178036,59.996235
62.104603,60.99609,60.915504,61.503414,60.822296,61.877697,62.817005,61.3842,62.418457,59.6983,62.068947,61.252995,60.98547,60.129017,60.802593,62.58124,61.321873,61.234444,62.66616,59.58452
62.686634,61.508053,61.480556,62.10275,61.474663,62.35863,63.434456,62.0611,62.9666,60.314266,62.5791,61.7935,61.534,60.750397,61.467865,63.179638,61.881336,61.68032,63.18671,60.140457
63.765423,62.52193,62.541786,63.163307,62.629925,63.33192,64.471634,63.126766,63.986267,61.342712,63.560516,62.84343,62.640827,61.75235,62.55536,64.222694,62.890015,62.629494,64.17318,61.179523
64.5122,63.302883,63.32051,63.926384,63.502693,64.03109,65.21345,63.779095,64.74718,62.007225,64.28112,63.556526,63.508312,62.43138,63.273567,64.99537,63.584717,63.33409,64.87087,61.95565
65.16168,63.97378,64.04224,64.590515,64.25794,64.68292,65.940636,64.33835,65.43782,62.616882,64.913,64.22998,64.29595,63.077507,63.862007,65.72455,64.22517,64.011925,65.521675,62.708595
66.29293,65.12209,65.23877,65.729095,65.46463,65.82845,67.1171,65.49311,66.621056,63.77482,66.00025,65.39402,65.52149,64.19611,64.970436,66.90681,65.3579,65.17082,66.60536,63.8519
67.923775,66.83379,66.93203,67.41768,67.18544,67.4998,68.74995,67.25266,68.32143,65.46419,67.62417,67.066055,67.256165,65.790146,66.67543,68.6009,66.9859,66.821396,68.268135,65.484886
69.50413,68.493164,68.53802,69.06064,68.82821,69.11903,70.341095,68.909096,69.969795,67.088005,69.20414,68.64819,68.93295,67.340965,68.33024,70.23614,68.582054,68.44953,69.893776,67.083984
71.26305,70.29097,70.28663,70.850204,70.62256,70.88931,72.09056,70.661354,71.77104,68.85025,70.977486,70.41359,70.766464,69.08364,70.126595,72.019165,70.35737,70.25669,71.68431,68.85459
73.000244,72.01719,71.9949,72.578316,72.3896,72.62811,73.79995,72.34956,73.516785,70.55457,72.726555,72.16693,72.54387,70.83013,71.860825,73.73788,72.10104,72.0376,73.44812,70.60589
74.56695,73.53657,73.51449,74.11655,73.988525,74.203384,75.33436,73.88103,75.0542,72.073425,74.29317,73.76359,74.11476,72.42848,73.407845,75.24604,73.66464,73.63843,75.039604,72.185005
76.40053,75.36869,75.324394,75.95423,75.863815,76.086136,77.144966,75.767525,76.87598,73.945404,76.20654,75.661964,75.97894,74.31429,75.30257,77.04206,75.51464,75.536026,76.94189,74.05089
78.739204,77.69474,77.621506,78.277115,78.22056,78.42358,79.41503,78.174286,79.18388,76.355225,78.55694,78.01873,78.26484,76.65763,77.71982,79.327515,77.8331,77.862206,79.3004,76.33787
81.40264,80.31604,80.21679,80.86873,80.863144,81.02398,82.00969,80.81293,81.77127,79.05811,81.19388,80.64762,80.8259,79.24645,80.398506,81.94642,80.42136,80.44628,81.91948,78.89342
83.87078,82.72656,82.63654,83.21803,83.278725,83.439354,84.39197,83.16997,84.11646,81.50678,83.61476,83.01757,83.2035,81.5776,82.78741,84.36907,82.80833,82.83911,84.31666,81.22737
85.18354,83.9449,83.95953,84.371925,84.511284,84.66763,85.663925,84.25068,85.270515,82.67161,84.84784,84.20739,84.483475,82.75815,83.90014,85.67062,84.04061,84.13936,85.55049,82.41764
85.187744,83.85731,84.01675,84.21027,84.57896,84.61628,85.814835,84.05996,85.27454,82.55238,84.88094,84.13068,84.4156,82.86072,83.74674,85.72928,84.10997,84.20177,85.46638,82.350914
84.12959,82.903725,82.866745,83.15962,83.74156,83.58303,84.84781,83.07104,84.2688,81.49502,83.97001,83.20604,83.443886,81.96551,82.648796,84.79095,83.14579,83.27075,84.49614,81.40892
