0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
155.67293,155.4929,155.55504,157.17763,155.00676,156.15091,155.84792,156.40291,155.69339,155.95216,155.3517,155.64455,155.25513,156.04204,156.09863,154.87825,155.98206,155.56664,156.23445,155.52727
136.7135,136.7302,136.41585,138.41501,136.1258,137.26286,137.03351,137.30936,136.84187,137.15704,136.23386,136.81987,136.48619,137.23163,137.26558,135.85669,137.2049,136.72508,137.39378,136.78624
121.24943,121.44471,120.96846,123.126434,120.77964,121.927414,121.74348,121.92061,121.55313,121.89914,120.88931,121.54049,121.20947,121.97213,122.01022,120.5631,121.927795,121.4796,122.07342,121.549324
110.52761,110.77628,110.388504,112.478745,110.14748,111.28214,111.1388,111.41066,110.95424,111.3153,110.44853,110.96404,110.57462,111.393654,111.456985,110.1288,111.27966,110.94962,111.43035,110.92119
104.96517,105.01328,104.88676,106.777054,104.48457,105.56496,105.471756,105.93806,105.276054,105.66367,105.00781,105.34265,104.86501,105.71425,105.808365,104.67421,105.538055,105.32378,105.71998,105.160545
103.725845,103.37489,103.55228,105.23039,102.93513,103.96381,103.89756,104.56181,103.698326,104.12196,103.60226,103.82437,103.26264,104.109024,104.218254,103.257484,103.91916,103.73054,104.12367,103.49392
104.88535,104.19345,104.616646,106.12651,103.777596,104.81015,104.71454,105.55061,104.5409,104.98384,104.53544,104.6917,104.05575,104.926636,105.01415,104.18596,104.74083,104.49319,104.95786,104.26803
106.189705,105.41523,105.99556,107.36458,104.96343,106.05595,105.89316,106.876945,105.76299,106.18745,105.847244,105.89301,105.19695,106.13733,106.17529,105.47976,105.93529,105.62145,106.17003,105.43455
105.41282,104.751945,105.435875,106.66922,104.270195,105.44279,105.21314,106.315254,105.12198,105.48323,105.33214,105.188416,104.46891,105.475716,105.47278,104.92858,105.23514,104.91807,105.50853,104.73869
101.954796,101.39817,102.10382,103.29062,100.92368,102.14965,101.88723,103.018295,101.81429,102.09903,102.09731,101.81431,101.119514,102.12564,102.11792,101.67077,101.85864,101.581825,102.17479,101.39417
96.21977,95.66507,96.27171,97.59101,95.21821,96.46252,96.212875,97.21794,96.1181,96.353065,96.31642,96.09103,95.45542,96.3993,96.41991,95.91309,96.138336,95.87787,96.48032,95.723076
89.51011,88.951355,89.382416,90.96354,88.52102,89.77208,89.5687,90.323944,89.40603,89.632835,89.38687,89.39732,88.829605,89.70758,89.76472,89.04418,89.474434,89.17675,89.81104,89.105675
