run,time_sec
0,69.6259036064148
1,71.2846896648407
2,69.8947958946228
3,70.70905661582947
4,73.57514023780823
5,70.38858604431152
6,77.22618198394775
7,73.01083517074585
8,72.4348521232605
9,72.57008695602417
10,73.58361315727234
11,69.9705138206482
12,67.32332968711853
13,73.10344505310059
14,72.22405076026917
15,69.9510588645935
16,78.61917757987976
17,71.0139172077179
18,72.21484899520874
19,72.08774495124817
