run,time_sec
0,105.52328777313232
1,111.82542729377747
2,107.688316822052
3,78.910968542099
4,80.47109723091125
5,78.33600974082947
6,80.10933113098145
7,83.23789620399475
8,80.11782431602478
9,73.51808023452759
10,84.25802826881409
11,79.09443855285645
12,73.5268771648407
13,77.32319283485413
14,79.64989972114563
15,78.52988839149475
16,77.49547553062439
17,79.49057102203369
18,75.16338682174683
19,81.3522584438324
