run,time_sec
0,91.71459197998047
1,84.86822581291199
2,89.16614317893982
3,89.16911959648132
4,84.15054631233215
5,91.90699672698975
6,82.79710268974304
7,90.64125347137451
8,90.99156737327576
9,91.71480464935303
10,82.51246666908264
11,90.60046458244324
12,92.03127908706665
13,91.96553945541382
14,88.88902235031128
15,86.55286073684692
16,90.0162444114685
17,91.90574860572815
18,89.58721423149109
19,89.8104681968689
