run,time_sec
0,0.0319364070892334
1,0.019191980361938477
2,0.0160977840423584
3,0.018834590911865234
4,0.016890764236450195
5,0.017545223236083984
6,0.016393423080444336
7,0.017008304595947266
8,0.017005205154418945
9,0.018000364303588867
10,0.017424821853637695
11,0.016010046005249023
12,0.016987085342407227
13,0.017993688583374023
14,0.01599860191345215
15,0.015001296997070312
16,0.01520681381225586
17,0.014788389205932617
18,0.014999628067016602
19,0.015998363494873047
