run,time_sec
0,0.09900164604187012
1,0.11833858489990234
2,0.10428524017333984
3,0.09700965881347656
4,0.09699416160583496
5,0.09416055679321289
6,0.09599494934082031
7,0.09791707992553711
8,0.09721612930297852
9,0.10666990280151367
10,0.09609007835388184
11,0.09912276268005371
12,0.09599423408508301
13,0.10100030899047852
14,0.0970010757446289
15,0.09499955177307129
16,0.09700655937194824
17,0.09699869155883789
18,0.09800100326538086
19,0.11100101470947266
