run,time_sec
0,4.842269420623779
1,5.236013174057007
2,5.323423624038696
3,5.444140911102295
4,5.361578941345215
5,5.506054878234863
6,4.745899438858032
7,4.539659738540649
8,4.551845073699951
9,4.339747667312622
10,4.41302490234375
11,4.4185333251953125
12,4.55133056640625
13,4.382327556610107
14,4.447243690490723
15,4.458336114883423
16,4.453305959701538
17,4.480067014694214
18,4.458415746688843
19,4.475718975067139
