run,time_sec
0,124.36140727996826
1,116.26903557777405
2,112.55552935600281
3,117.36794447898865
4,116.96810388565063
5,117.51408171653748
6,119.95244646072388
7,118.29737186431885
8,119.65551805496216
9,112.10296320915222
10,131.38736581802368
11,140.91066884994507
12,139.27806663513184
13,116.8545937538147
14,126.76007795333862
15,128.78609251976013
16,166.9311876296997
17,267.148460149765
18,280.2178065776825
19,257.9653835296631
