run,time_sec
0,130.53493237495422
1,131.82608199119568
2,134.27143144607544
3,127.81105732917786
4,137.585116147995
5,131.97903966903687
6,128.97888374328613
7,130.98040080070496
8,128.74231815338135
9,146.78255677223206
10,140.1273376941681
11,139.9815707206726
12,143.12048482894897
13,131.65498328208923
14,135.1550772190094
15,134.66330289840698
16,127.05433130264282
17,128.46158409118652
18,129.05048775672913
19,131.99183869361877
