0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
46.818237,47.09281,48.29003,47.10469,48.370075,48.897636,48.10331,47.43186,47.888912,48.153305,47.815876,48.262646,48.48601,47.689415,50.02087,49.184258,47.85043,47.515373,47.230675,48.608765
45.328354,45.511356,46.767338,45.527115,46.94786,47.294243,46.604618,45.915146,46.380394,46.679066,46.169758,46.74466,46.93472,46.187546,48.4322,47.58972,46.376587,45.920055,45.722095,47.21084
45.092537,45.279526,46.604046,45.24664,46.805676,46.585545,46.11955,45.62993,46.203465,46.41016,45.740463,46.578007,46.745705,45.97913,47.684883,47.238068,46.09019,45.587513,45.476856,46.790318
46.592464,46.635998,47.8444,46.574726,48.036858,47.413105,47.0117,46.930824,47.396446,47.68601,47.064194,47.897,47.775005,47.35812,48.459507,48.49067,47.265873,47.026817,46.586727,47.554577
49.34704,49.307213,50.55777,49.22195,50.602608,49.84301,49.493233,49.56466,49.92771,50.549103,49.76854,50.458878,50.417816,50.166443,50.71875,51.177937,49.87162,49.640926,49.3217,49.792923
52.8521,52.898518,54.105675,52.68094,54.159653,53.203045,52.91279,53.113033,53.39882,54.13927,53.335793,53.895397,53.93858,53.72305,54.03111,54.70838,53.379345,53.176636,52.905956,53.07514
56.322563,56.38053,57.593983,56.154034,57.65805,56.64164,56.33835,56.58154,56.915432,57.61978,56.834015,57.39354,57.44772,57.163254,57.4855,58.180847,56.88873,56.668537,56.410385,56.51313
58.944645,58.920357,60.190292,58.84242,60.258137,59.313393,58.98231,59.13599,59.642776,60.17868,59.423523,60.10419,60.101837,59.73163,60.31052,60.78886,59.59058,59.295013,59.000713,59.30866
60.265156,60.152576,61.482517,60.204105,61.567154,60.799267,60.50044,60.509197,61.084885,61.36122,60.66036,61.493855,61.392365,61.00657,62.00916,62.089916,60.98365,60.69102,60.218002,60.97616
59.83517,59.978863,61.457783,60.00772,61.525757,60.97238,60.618202,60.307865,61.04973,61.186554,60.3852,61.21957,61.272224,60.79409,62.251614,61.91844,60.877743,60.34718,60.05157,61.208603
58.320263,58.49613,59.822094,58.30169,59.810474,59.704937,59.273727,58.751476,59.381054,59.651665,58.874928,59.531296,59.749153,59.38771,61.11077,60.289078,59.24406,58.82982,58.552223,59.997963
55.979076,56.147423,57.447964,55.923897,57.327568,57.421417,56.78335,56.39053,56.91859,57.350475,56.546974,57.107407,57.338253,56.98528,58.761517,57.99623,56.841026,56.52085,56.117687,57.558834
52.866467,53.059998,54.345257,52.84505,54.237835,54.24872,53.540287,53.234768,53.770473,54.250217,53.445206,54.03814,54.275482,53.80091,55.50769,54.96456,53.704865,53.46484,52.97329,54.138966
49.287724,49.475136,50.74094,49.30306,50.713985,50.604195,49.907593,49.652992,50.180557,50.670666,49.881935,50.556355,50.761486,50.11296,51.851418,51.439045,50.121994,49.91269,49.428684,50.378357
45.60447,45.75594,46.98023,45.659306,47.08561,46.91781,46.23074,45.996387,46.529057,47.00293,46.21517,46.956474,47.101532,46.31848,48.154083,47.79692,46.44858,46.195187,45.788044,46.682076
42.334297,42.450027,43.67941,42.412426,43.91384,43.645287,43.010616,42.743023,43.327286,43.734486,42.922462,43.751755,43.879265,43.040085,44.916416,44.47036,43.202538,42.86952,42.530476,43.49103
39.813248,39.903603,41.19548,39.91263,41.455494,40.937115,40.49031,40.21312,40.88546,41.170193,40.33832,41.290737,41.38281,40.584362,42.12253,41.936993,40.657516,40.248974,40.01675,41.01606
38.419426,38.528606,39.755714,38.484398,39.947533,39.18847,38.88943,38.766773,39.40349,39.6586,38.856342,39.881214,39.821114,39.19225,40.352768,40.51238,39.20424,38.784786,38.436954,39.35063
38.266647,38.164013,39.36133,38.1624,39.494114,38.643826,38.375126,38.431557,38.94795,39.33985,38.492657,39.46479,39.35507,39.052425,39.76265,40.05017,38.77261,38.576225,37.961308,38.73152
38.66513,38.482727,39.742477,38.510452,39.783802,38.869537,38.636845,38.74981,39.213024,39.72773,38.78937,39.77711,39.707024,39.47072,40.02139,40.316353,39.0869,38.992447,38.26668,38.950798
39.09703,38.92147,40.232628,38.918606,40.247364,39.415096,39.17022,39.212116,39.673187,40.181034,39.17088,40.207893,40.216637,39.88618,40.586346,40.742275,39.589092,39.501427,38.67707,39.50548
38.92553,38.94781,40.28968,38.868137,40.30967,39.67969,39.380062,39.232277,39.73904,40.13781,39.10909,40.12763,40.260326,39.755104,40.867596,40.738194,39.69677,39.443325,38.67477,39.803337
