0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
47.52033,47.799355,48.91072,47.319405,47.417973,46.888638,48.429096,47.800053,48.66859,47.719955,47.001278,48.0148,48.513847,47.013844,48.04454,48.345036,48.512295,47.40013,47.31967,47.46692
46.019413,46.256893,47.40307,45.832962,45.90961,45.40945,46.71786,46.279766,47.20201,46.046818,45.40976,46.573402,46.901184,45.594227,46.528755,46.89563,46.968254,45.8148,45.77948,46.003967
45.789318,46.016895,47.17115,45.692738,45.692204,45.211628,46.530304,45.982456,46.9011,45.755604,44.96788,46.43588,46.67875,45.320606,46.2444,46.61104,46.791183,45.627644,45.55655,45.775703
47.23346,47.388767,48.65354,47.215435,46.958977,46.619434,47.875816,47.41289,48.339546,47.283993,46.15857,47.76072,48.115883,46.678654,47.676037,47.933758,48.196106,47.01402,46.78242,47.12886
50.021736,49.990547,51.35104,50.003372,49.596405,49.28932,50.667747,50.142246,51.055668,50.167458,48.95002,50.556194,50.848846,49.428665,50.279083,50.771606,50.80051,49.987446,49.37466,49.910328
53.511105,53.501877,54.777573,53.51265,53.167747,52.69429,54.21497,53.670452,54.600365,53.725666,52.55134,54.0828,54.36469,52.989635,53.771492,54.330936,54.272156,53.571426,52.884968,53.396637
56.90109,56.923595,58.146965,56.8439,56.60459,56.04356,57.625095,57.07522,57.956352,57.05929,55.970825,57.46431,57.75858,56.398678,57.178234,57.718777,57.671627,56.90255,56.364418,56.780148
59.398697,59.47882,60.68015,59.256317,59.083805,58.568916,60.12584,59.642902,60.408432,59.427166,58.483303,59.92842,60.24885,58.950497,59.696243,60.17456,60.18923,59.248524,58.956696,59.335976
60.575497,60.813316,62.020813,60.415745,60.341774,59.914066,61.35975,60.949566,61.621532,60.49792,59.695244,61.124123,61.483913,60.21993,61.006847,61.32813,61.441296,60.278522,60.32416,60.63871
60.38049,60.789017,61.687252,60.203773,60.19038,59.67805,61.15054,60.845306,61.364323,60.20711,59.642094,60.97424,61.311134,60.012264,60.880165,61.163452,61.298515,60.114307,60.17823,60.453266
58.846886,59.21592,60.108368,58.699177,58.68546,58.180748,59.574863,59.335346,59.890755,58.59668,58.189743,59.466183,59.677658,58.640846,59.426544,59.75529,59.662796,58.551994,58.827362,58.94209
56.50746,56.902924,57.7621,56.445827,56.314793,55.894283,57.291916,57.097355,57.6041,56.43471,55.9735,57.107773,57.3592,56.276966,57.107925,57.431374,57.344845,56.263634,56.49279,56.60465
53.423862,53.85671,54.648006,53.380238,53.216938,52.816017,54.25366,54.03965,54.549957,53.45141,52.97341,54.016743,54.352844,53.123257,53.98198,54.371914,54.286007,53.22702,53.35632,53.493336
49.83682,50.27493,51.026234,49.767883,49.643417,49.20816,50.647427,50.436607,50.94475,49.872982,49.4131,50.419662,50.779522,49.46347,50.348675,50.78738,50.756577,49.657925,49.709217,49.828644
46.131577,46.53564,47.272648,46.031796,45.953373,45.46097,46.843998,46.69653,47.20852,46.127975,45.679623,46.696632,47.0127,45.730427,46.599716,47.053905,47.0709,45.918003,45.967644,46.054817
