RMSE,MAE,SMAPE,MASE,R2
1.4974374819668466,0.7817078042763945,0.010601264093131172,0.3211212947818219,0.9936564053498885
1.5492638099993423,0.763752018417664,0.010410722394624105,0.31374515606063047,0.9932097028929296
1.4872606624747973,0.81926473765445,0.010996765471998538,0.33654947780419775,0.993742336477729
1.4264894420553889,0.6689012751889624,0.008930183444065955,0.27478098900230935,0.9942432794462619
1.459754558238672,0.7231436394969241,0.00984033937848905,0.2970634558822757,0.993971660467092
1.4833835897086982,0.7976437541651673,0.010839136835591326,0.3276676959228441,0.9937749195943758
1.4482428113606078,0.7202065442871828,0.00971001534574499,0.29585691321826496,0.9940663655450591
1.481683378079824,0.7748809653491885,0.010532671701515789,0.3183168666520546,0.9937891814328615
1.4631550821508656,0.7861466791861195,0.010533896231446816,0.3229447603409318,0.9939435415074979
1.4702128805475632,0.7633668604385047,0.010413944107452562,0.313586935267277,0.9938849716971055
1.5179997225600435,0.8267961391418062,0.011026309823857938,0.33964333638397787,0.9934809935720855
1.4660946901161047,0.7855421451374225,0.010614882958745374,0.32269642105687285,0.9939191811394682
1.4884438737004448,0.8044251961996832,0.010839349370612697,0.3304534752571408,0.9937323757719215
1.4421948771681612,0.6519969324763909,0.008622649730365117,0.2678367773805238,0.9941158203727719
1.4804226904529862,0.8043928788986506,0.01076030622141596,0.3304401994864568,0.9937997458641116
1.5082415464585197,0.7892224345050121,0.010688118947034447,0.3242082638201495,0.9935645366027034
1.470219090395464,0.7902258236580011,0.010655802174051756,0.32462045060172595,0.9938849200399934
1.4554408368289744,0.7171640255825145,0.009649238130653274,0.2946070631585673,0.9940072365221101
1.4631338299200445,0.7445430645622438,0.010010606438410296,0.30585422277365026,0.9939437174455384
1.4949426816665021,0.819453359653702,0.011079850414939786,0.3366269626908687,0.9936775251877479
