RMSE,MAE,SMAPE,MASE,R2
2.0775285829640113,1.3646212221564593,0.017877156015046677,0.5605789418352711,0.9877895395835807
2.0008898013468586,1.3058165982720564,0.017105423489768488,0.5364223236492759,0.9886737963515527
2.12145374916437,1.3925141713681888,0.01823382273833087,0.5720372129656782,0.987267749903271
2.172461904765822,1.4714583358580031,0.019567080354787634,0.6044670443908675,0.9866481217323945
2.011028743279602,1.2740512236665835,0.017907259779378296,0.5233732813258705,0.9885587208788642
2.4038256177488995,1.6746907172665622,0.022398012552978595,0.6879537962212666,0.983652778649936
2.434630886046961,1.6722998310047898,0.02247091444941207,0.6869716332086213,0.9832311114094874
2.3370553862434864,1.6252479154062636,0.021457136631903715,0.6676429633702153,0.9845483082837604
1.8313660004643817,1.0651641478962086,0.014458502936060057,0.43756361194862314,0.9905117019318669
2.1300468715549083,1.4558016217881755,0.020428025085650853,0.5980353517985365,0.9871643949561444
2.1983076838319575,1.4623961182619702,0.01949646967672818,0.6007443349179508,0.9863285373372901
1.9489552226374112,1.2443220615011055,0.017310316579120005,0.5111607039470452,0.9892541259132718
1.834160057076746,1.0369195420228805,0.014227305875802733,0.4259608821830669,0.990482727859701
2.176660726328504,1.479440397151533,0.019842878889707212,0.6077460315566396,0.9865964602222344
2.0388317195586034,1.3106237117127737,0.017107005752420468,0.5383970595848794,0.9882401769193877
2.269683437529439,1.5789908434167006,0.022133232330960862,0.6486408109433831,0.9854263410541387
2.0669788892232406,1.3531225016430846,0.017712056350056214,0.5558553302768484,0.9879132342016731
1.85661526769984,1.1354498807950735,0.01525601588915102,0.46643660698551603,0.9902482656971983
2.0486787002418954,1.3507729722045065,0.017634073762107055,0.5548901564211997,0.9881263093674845
2.2003858378547725,1.4868080848186669,0.019724802584085332,0.610772637393597,0.9863026766858481
