RMSE,MAE,SMAPE,MASE,R2
1.9105760523911626,1.187113319305772,0.016526122723155918,0.48765966523909665,0.9896731781571607
1.9269184988133419,1.2022251379097255,0.016588925891396076,0.49386751775133,0.9894957580380126
1.8950859753936067,1.1307974094983575,0.015546995648891391,0.4645253971977109,0.9898399496507954
1.7962419401550411,0.9793344868977575,0.013188758445332223,0.40230525617971713,0.9908721669156442
1.8147728151413267,1.034010265175137,0.01377420258990685,0.4247657671501666,0.9906828614234033
2.190861360951293,1.5219722764290384,0.019979326880359374,0.6252178951716375,0.9864209991058817
1.888053766280975,1.1514501084000859,0.015669588195537085,0.47300941306115907,0.9899152127651165
1.8531229648869216,1.09619517296805,0.014663875105274733,0.45031098749606435,0.9902849173179887
2.0810165976943704,1.4079256295102638,0.020293060552841,0.5783681557629554,0.9877485042697198
1.8452890333166454,1.0905875870387893,0.01471339457325845,0.44800742183591163,0.9903668831945899
1.8834879429083717,1.1023176721734547,0.015091700909840463,0.452826076716595,0.9899639292614769
2.1882954470914497,1.5080695190916464,0.020263670574804663,0.6195067184214534,0.986452787646777
1.8545837080788667,1.0998230494966084,0.0150936529167106,0.4518012993514483,0.9902695952542601
1.9122789533431255,1.1430005705329696,0.015362590590114699,0.4695383890732278,0.9896547613118871
2.115681873767992,1.4372878524211783,0.018951615417904345,0.5904299965009449,0.9873369373552886
2.031575833271522,1.3463062211069805,0.017940833119389803,0.5530552394764553,0.9883237307544128
1.7903498163229747,1.0399618705009148,0.013771533551374593,0.4272106540987027,0.99093195186098
2.422283372468669,1.7504264161421215,0.024154216258497733,0.7190656075030261,0.9834007708279479
2.116910473533872,1.4117974591982028,0.020209780586718188,0.5799586822432642,0.9873222259250903
1.7522719510940188,0.9745864907389681,0.012907275258172412,0.40035480530051565,0.9913135756191672
