0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
33.10957,32.997303,32.787777,32.784206,33.137745,32.708546,32.516613,32.931423,32.806873,32.5785,32.510677,33.131065,33.168102,32.92491,34.01294,33.044685,32.532433,32.809,33.039276,32.7742
33.324116,33.353058,33.161636,33.015854,33.272205,33.15345,33.04351,33.39162,33.10571,32.87352,32.70389,33.573853,32.966805,33.407845,33.40676,33.34273,32.924633,33.43328,33.172726,33.46904
36.61118,36.43869,36.108837,36.262047,36.791092,36.21487,36.286858,36.34361,36.392555,35.98975,35.96872,36.54167,36.16515,36.165726,36.144245,36.239586,36.048138,36.3398,36.52159,36.172028
35.189716,34.86445,34.6939,34.86917,35.455894,34.62854,35.024403,34.845875,34.782627,34.475487,34.507393,34.78902,34.891273,34.857407,36.122784,34.89436,34.445396,34.666603,35.117893,34.63722
35.820927,35.64891,35.704815,35.46819,36.184097,35.74752,36.144775,35.71842,35.563065,35.429497,35.299084,35.50102,34.923344,35.225796,35.014336,35.525417,35.404808,35.73977,35.629665,35.933228
34.435547,34.512135,34.6769,34.337944,34.74677,34.70351,34.975807,34.204117,34.26466,34.244476,34.365204,34.182198,34.149296,34.296215,35.086605,34.455425,34.05541,34.57937,34.423058,34.61861
35.119457,35.235153,35.314434,35.30154,35.617226,35.216434,35.617912,34.893024,34.895554,35.02584,34.991386,34.905167,34.992336,35.052185,35.982697,35.245518,34.665672,35.195957,35.35188,35.30965
39.23529,39.405415,39.88372,39.17273,40.255512,39.819057,40.307323,39.272408,39.363712,39.546795,39.46654,39.123035,38.639217,38.286274,37.84597,38.935326,39.28334,39.696384,39.840096,40.05959
34.026585,34.38909,35.24884,34.15257,34.903362,34.9698,35.52249,34.167526,34.262836,34.530907,34.872944,33.95423,34.417522,34.11168,36.00005,34.43188,34.150635,34.686386,34.95322,34.922867
36.669296,37.01471,37.212234,37.51113,37.51272,37.255432,37.49706,36.593098,36.82149,37.11093,37.229313,36.724937,36.835896,37.11727,37.511326,37.430607,36.47481,37.243298,37.282383,37.234985
45.11488,45.362427,45.755707,45.719067,46.413418,45.862793,45.9075,44.85522,45.378883,45.72214,45.780556,44.902527,44.69332,44.211212,43.375694,44.95642,45.037457,45.792606,45.729263,45.82277
36.766514,37.147236,38.258575,37.194447,37.877968,37.93835,38.154404,36.849636,36.898865,37.47473,37.99494,36.537407,37.387146,36.75761,39.326553,37.152412,36.81514,37.7555,37.65483,38.06232
