0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
32.639076,32.73259,32.62651,32.88781,33.03113,32.906948,32.8844,32.47643,32.744366,32.59668,33.302982,32.92842,32.50949,33.0747,32.75092,33.04285,33.20045,32.963173,32.89037,32.91274
32.857853,33.017708,32.969227,32.830223,33.13103,33.171986,33.04368,33.039284,33.126175,32.837566,33.43506,33.13918,32.84364,33.03412,32.880566,33.23011,32.9595,33.214928,33.108524,33.109547
36.83458,37.01194,37.0105,36.543484,37.288574,37.102425,37.047966,36.915573,37.07866,36.859028,37.472897,37.128574,36.975964,36.610554,37.007538,37.18786,36.71764,37.26406,36.98351,37.148117
35.42943,35.532757,35.430084,35.06473,35.876293,35.67931,35.78586,35.258415,35.648804,35.376514,36.224323,35.769764,35.54559,35.123672,35.624504,35.89711,35.283184,35.816048,35.66326,35.806267
35.963085,36.12108,35.91257,35.5058,36.289993,36.21363,36.20631,36.15441,36.28291,35.810997,36.55593,36.245495,35.778976,35.580627,35.953854,36.42293,35.55819,36.267902,36.308315,36.21213
34.424946,34.642097,34.42212,33.87509,34.86286,34.66328,34.699814,34.335964,34.693985,34.405575,35.075954,34.70721,34.312252,34.07039,34.579193,34.88375,34.16513,34.74697,34.59539,34.75925
34.99814,35.116688,35.02226,34.521313,35.304443,35.280167,35.318478,34.892525,35.203968,34.939213,35.762413,35.29894,35.05393,34.761517,35.223846,35.46073,34.876896,35.361816,35.151947,35.356766
39.570564,39.64967,39.614075,39.104073,39.833622,39.72267,39.803917,39.619133,39.634384,39.326942,40.168232,39.770756,39.475204,39.239185,39.604248,39.900227,39.316715,39.869225,39.730267,39.804455
34.27555,34.50671,34.161667,34.074463,34.690624,34.25614,34.606678,33.924103,34.31778,34.146664,35.03437,34.532757,34.25234,34.23059,34.34652,34.803307,34.26981,34.59181,34.323105,34.5965
36.774487,36.864647,36.4672,36.72017,36.934563,36.805943,36.895943,36.665524,36.920322,36.514664,37.44692,36.885307,36.518623,36.83277,36.741096,37.22243,36.699974,36.979794,36.839264,36.97939
45.463886,45.388958,45.193584,45.29701,45.644196,45.416656,45.531097,45.179077,45.365158,45.079136,45.90916,45.50066,45.033024,45.259407,45.405273,45.69362,45.36974,45.589115,45.39422,45.55971
37.062412,37.159485,36.74269,37.092052,37.309956,36.852974,37.41313,36.40083,36.739017,36.898247,37.712234,37.255726,36.805496,36.956882,37.03514,37.493256,37.150734,37.23494,37.00232,37.26114
35.331463,35.402325,35.0742,35.300896,35.37572,35.331993,35.3701,35.351997,35.41367,34.96106,35.909866,35.383945,34.924618,35.257744,35.130684,35.696243,35.030563,35.503117,35.333332,35.45779
41.846886,41.824238,41.636703,41.517654,42.13863,41.734116,41.82622,41.5746,41.82374,41.454628,42.353615,41.858215,41.477303,41.498734,41.76444,42.08053,41.606647,42.082726,41.69906,41.97421
35.744972,35.716934,35.36306,35.441986,35.982433,35.631943,36.003437,34.969448,35.317123,35.526608,36.350964,35.83375,35.49648,35.226543,35.720894,36.05812,35.70327,35.86341,35.54441,35.86231
35.74101,35.600933,35.43119,35.25978,35.71769,35.604336,35.70735,35.839092,35.71491,35.254604,36.00783,35.670742,35.193306,35.24165,35.352898,35.99614,35.178905,35.85779,35.714706,35.63231
35.284817,35.25505,35.009575,34.60072,35.592255,35.054043,35.164623,34.873505,35.177505,34.971775,35.578297,35.134,34.862602,34.679615,34.955093,35.371788,34.83622,35.384933,35.000553,35.264698
31.463142,31.310205,30.99979,31.0155,31.583658,31.309183,31.486744,30.878334,31.233658,31.158585,31.98484,31.44001,31.163498,30.931509,31.249485,31.667593,31.318659,31.549831,31.242573,31.442305
36.715508,36.45184,36.409702,36.204056,36.706776,36.58617,36.57804,36.698277,36.53761,36.19521,36.81607,36.587856,36.074074,36.14911,36.302185,36.765793,36.258835,36.72056,36.62014,36.509666
