0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
51.625443,51.869576,51.859688,51.75917,51.685127,51.79315,51.77889,51.546505,51.78155,51.658672,52.06828,51.68104,51.897583,52.06351,51.969074,51.616203,51.925133,52.126804,52.00014,51.617134
51.5488,51.865166,51.85139,51.67533,51.67915,51.712414,51.71143,51.494854,51.745316,51.641365,51.9451,51.6399,51.87047,51.957367,51.91146,51.53434,51.822266,52.060715,51.94529,51.53319
51.42842,51.798424,51.768898,51.561543,51.641758,51.57252,51.620296,51.41184,51.669518,51.599064,51.750343,51.559452,51.798134,51.79709,51.809677,51.448635,51.69072,51.9511,51.84199,51.41976
51.190437,51.569736,51.52494,51.332943,51.473434,51.29369,51.410492,51.201683,51.453224,51.42623,51.397034,51.350956,51.592606,51.521076,51.583973,51.263706,51.442783,51.704002,51.604935,51.195026
50.716957,51.051285,51.00257,50.858997,51.03215,50.7651,50.934917,50.725456,50.95921,50.97758,50.77701,50.885048,51.119217,51.011703,51.104366,50.82838,50.941704,51.188007,51.111286,50.73128
50.049335,50.30671,50.266422,50.179485,50.35938,50.048176,50.227467,50.02611,50.237087,50.293667,49.970566,50.20396,50.42231,50.30614,50.406868,50.16477,50.227383,50.45497,50.412262,50.064816
49.281162,49.470192,49.44275,49.396652,49.571358,49.2516,49.403606,49.22144,49.411575,49.487026,49.11048,49.413143,49.619354,49.506065,49.596985,49.374382,49.413147,49.627613,49.618633,49.29439
48.698067,48.85076,48.83117,48.802162,48.97104,48.66006,48.775295,48.616615,48.793804,48.858665,48.49659,48.807312,49.0131,48.908478,48.97728,48.762444,48.803974,49.01448,49.0223,48.712887
48.563972,48.707184,48.686157,48.65975,48.820805,48.52905,48.617184,48.474827,48.6508,48.677494,48.386578,48.650715,48.863255,48.778316,48.819668,48.606125,48.667965,48.882248,48.88059,48.583908
49.015503,49.15997,49.13126,49.106598,49.247063,48.99039,49.06304,48.92045,49.106762,49.083374,48.90381,49.079037,49.29377,49.24546,49.261124,49.04538,49.135754,49.356228,49.324314,49.039738
50.074253,50.222828,50.18867,50.16997,50.267277,50.068882,50.12826,49.967316,50.17123,50.105877,50.05413,50.119884,50.322548,50.324406,50.32206,50.100822,50.222862,50.445675,50.38016,50.103
51.559338,51.719143,51.690063,51.675327,51.70752,51.590473,51.629295,51.437485,51.6618,51.57417,51.639023,51.60396,51.77803,51.828842,51.82046,51.591766,51.74614,51.96424,51.880016,51.601852
53.17295,53.359478,53.34927,53.326214,53.283875,53.259876,53.27139,53.043495,53.28798,53.198753,53.349953,53.242855,53.376312,53.457912,53.456936,53.224873,53.40867,53.616978,53.536,53.2505
54.523064,54.754368,54.77289,54.727535,54.61786,54.679302,54.66865,54.404453,54.665146,54.592922,54.795204,54.646267,54.733982,54.820847,54.83819,54.61561,54.819424,55.019535,54.954067,54.66312
55.31979,55.605232,55.65218,55.583435,55.42387,55.54471,55.532192,55.23421,55.502743,55.464497,55.68692,55.516544,55.558567,55.632538,55.67216,55.474674,55.683647,55.883488,55.825905,55.540794
55.367214,55.697292,55.759636,55.686436,55.496513,55.638966,55.652603,55.326767,55.595135,55.59942,55.81904,55.64051,55.640484,55.699333,55.75552,55.589863,55.78852,55.995434,55.926,55.66089
54.65357,54.99645,55.053577,55.007336,54.805847,54.92997,54.99041,54.648457,54.915318,54.95398,55.154385,54.98243,54.948128,55.003284,55.061924,54.920544,55.096413,55.312206,55.219757,54.980286
53.31972,53.634327,53.66889,53.674534,53.48109,53.557644,53.66157,53.322083,53.589775,53.643925,53.81108,53.664158,53.610123,53.675167,53.72036,53.587284,53.732967,53.956245,53.85064,53.627888
51.641903,51.903133,51.908863,51.965847,51.80218,51.820957,51.938297,51.62283,51.889587,51.943897,52.06399,51.959805,51.909836,51.986553,52.008663,51.86824,51.984165,52.214546,52.118793,51.895428
49.930603,50.14185,50.124233,50.20282,50.094246,50.056297,50.14941,49.875668,50.134445,50.179893,50.242218,50.194283,50.17921,50.252045,50.249855,50.093246,50.18535,50.42477,50.360344,50.12092
48.453255,48.638847,48.610016,48.66796,48.642834,48.544758,48.594414,48.368877,48.612602,48.63953,48.642906,48.658527,48.70602,48.75131,48.728905,48.557316,48.628387,48.879253,48.859997,48.59606
47.482254,47.672134,47.643673,47.650616,47.72914,47.56089,47.574806,47.389683,47.61585,47.614838,47.56891,47.647587,47.769585,47.76989,47.734764,47.557045,47.60403,47.865574,47.898193,47.60784
47.25422,47.471046,47.44862,47.400528,47.575264,47.337685,47.336487,47.17449,47.384926,47.357094,47.27446,47.41019,47.59698,47.54807,47.510822,47.336494,47.358,47.62442,47.706814,47.39402
47.712162,47.96694,47.949654,47.864807,48.096092,47.812748,47.81351,47.65606,47.85432,47.814747,47.703735,47.88839,48.114017,48.022064,47.99483,47.827976,47.832493,48.093582,48.21321,47.889084
48.667248,48.96298,48.94742,48.850445,49.08487,48.79279,48.80507,48.637337,48.826683,48.797207,48.661663,48.884594,49.118458,48.99311,48.987682,48.82691,48.832565,49.0763,49.21349,48.895107
49.751534,50.08682,50.07056,49.980328,50.17351,49.904945,49.935658,49.74753,49.931053,49.931152,49.773624,50.01936,50.235477,50.08655,50.11221,49.95474,49.98106,50.1984,50.332233,50.03573
50.569904,50.93648,50.91953,50.847275,50.973885,50.746876,50.80387,50.58864,50.772114,50.81185,50.637478,50.886208,51.065773,50.90558,50.965485,50.80979,50.867905,51.057518,51.17014,50.902378
50.92485,51.302845,51.287956,51.239098,51.293186,51.11211,51.203102,50.956684,51.15076,51.22476,51.04679,51.277206,51.40829,51.253815,51.341324,51.185966,51.27382,51.441887,51.52456,51.27788
50.723618,51.08442,51.075336,51.05022,51.042812,50.90341,51.030743,50.75319,50.96979,51.057262,50.89949,51.09108,51.169662,51.040237,51.139572,50.98137,51.086433,51.24258,51.301132,51.055115
50.238033,50.55796,50.556366,50.54986,50.502438,50.39925,50.554108,50.25091,50.495163,50.571167,50.4613,50.595497,50.629604,50.53837,50.631977,50.466732,50.575027,50.729588,50.779285,50.51164
49.80537,50.076572,50.08316,50.081966,50.01965,49.95001,50.111584,49.79262,50.058918,50.107124,50.06498,50.129017,50.142246,50.086792,50.161163,49.98847,50.090446,50.25444,50.308315,50.007095
49.72799,49.955826,49.97532,49.95616,49.90757,49.865253,50.009052,49.685352,49.95985,49.976425,50.008213,49.999508,50.02685,49.990322,50.03529,49.86211,49.949112,50.134003,50.19887,49.865974
50.12551,50.322624,50.36474,50.300854,50.296677,50.263756,50.3734,50.05399,50.31985,50.31,50.41148,50.339,50.41218,50.376656,50.38454,50.220364,50.28157,50.496647,50.576843,50.22289
