0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
51.100555,50.126038,50.278465,51.385437,50.030933,51.14932,51.308292,50.385593,51.391655,51.071304,51.09838,50.271206,49.740864,51.507694,51.473713,49.173428,51.55957,50.901814,51.454445,51.497025
51.305492,50.33758,50.4648,51.575188,50.27654,51.36717,51.537067,50.595043,51.54353,51.3118,51.263874,50.38893,49.93636,51.69086,51.662754,49.40234,51.72334,51.02741,51.66646,51.647324
51.578964,50.611465,50.589,51.761116,50.675156,51.59302,51.854656,50.880974,51.676014,51.69283,51.51943,50.511948,50.197563,51.918385,51.898396,49.768673,51.904457,51.22745,51.89803,51.8655
51.761494,50.74044,50.509457,51.730312,51.061367,51.598866,52.09993,51.078434,51.624413,52.047146,51.603638,50.446117,50.2932,51.993458,51.929604,50.144466,51.901398,51.157253,51.946556,51.975838
51.56518,50.469936,50.026924,51.27357,51.14746,51.173885,52.003273,50.86488,51.158756,52.082424,51.2175,49.97733,50.04011,51.579906,51.592167,50.230095,51.512737,50.62651,51.60048,51.63277
51.038975,49.906822,49.274937,50.52223,50.884377,50.445057,51.5742,50.318115,50.35986,51.74118,50.450497,49.166206,49.44794,50.83454,50.868214,50.00078,50.828285,49.91142,50.922794,50.98501
50.337364,49.122498,48.39258,49.679596,50.312424,49.62453,50.834038,49.556164,49.465813,51.095783,49.565517,48.234222,48.649876,50.014973,50.03188,49.446857,50.00881,49.082558,50.073288,50.241646
49.70537,48.489918,47.724945,49.046967,49.723854,49.01108,50.17972,48.920425,48.79338,50.460583,48.9245,47.54957,48.044243,49.432693,49.46228,48.859898,49.388428,48.48062,49.449554,49.64064
49.4563,48.26772,47.50882,48.876434,49.400032,48.82761,49.93762,48.692944,48.621162,50.127453,48.789932,47.417763,47.905163,49.313946,49.35985,48.529022,49.215565,48.295967,49.286396,49.464386
49.709755,48.57981,47.93222,49.316586,49.476852,49.1657,50.186176,49.046253,49.121597,50.24535,49.32431,47.93108,48.291267,49.722855,49.8064,48.619946,49.6297,48.68329,49.697178,49.87803
50.49862,49.44185,48.96349,50.34206,50.054787,50.059666,50.9424,49.96346,50.265263,50.881668,50.480507,49.05037,49.212486,50.71475,50.820595,49.180782,50.684174,49.804028,50.788322,50.821346
51.67799,50.701344,50.395294,51.746094,51.037582,51.335476,52.062794,51.202908,51.744446,51.89336,51.93894,50.51359,50.507442,52.042225,52.200024,50.14232,52.13148,51.316204,52.225327,52.11986
53.03287,52.10094,51.918682,53.26784,52.23314,52.738758,53.357693,52.570942,53.295498,53.11768,53.391663,52.023346,51.92683,53.46429,53.69444,51.333214,53.636433,52.84222,53.72638,53.530994
54.23616,53.298172,53.189384,54.559326,53.34928,54.009556,54.536774,53.74186,54.57142,54.25935,54.601013,53.27872,53.168945,54.71215,54.954067,52.44636,54.872932,54.113895,54.936184,54.765465
55.059273,54.068504,53.993134,55.35714,54.16314,54.854862,55.36862,54.51778,55.32209,55.094383,55.37078,54.103016,53.957516,55.513374,55.709755,53.26584,55.622726,54.930573,55.656887,55.577484
55.330738,54.197422,54.13982,55.45067,54.44454,55.06676,55.5888,54.707157,55.325623,55.416008,55.49361,54.185944,54.077045,55.656796,55.776352,53.577732,55.728645,54.910378,55.707607,55.83833
54.939835,53.676132,53.580715,54.83459,54.110588,54.590015,55.12207,54.232056,54.612255,55.10762,54.777798,53.541843,53.52925,55.08058,55.201653,53.283066,55.129837,54.133778,55.06528,55.44009
53.928295,52.579346,52.385708,53.62128,53.21729,53.494137,54.092426,53.14067,53.279896,54.200603,53.37418,52.27241,52.365887,53.891205,53.99771,52.416603,53.929134,52.923317,53.79524,54.33194
52.462708,51.074936,50.754673,52.01926,51.90173,51.975765,52.635876,51.5803,51.62038,52.85475,51.65765,50.62787,50.802895,52.305286,52.353317,51.106483,52.364887,51.368744,52.13067,52.74519
50.79954,49.406155,48.990726,50.27046,50.385162,50.270718,51.038578,49.83658,49.904327,51.29409,49.904663,48.85117,49.117573,50.580494,50.582314,49.592285,50.675705,49.681145,50.367634,50.926323
49.218437,47.882153,47.378494,48.6956,48.911785,48.691875,49.545532,48.212646,48.38575,49.768986,48.351906,47.292946,47.603268,48.989162,48.996796,48.134586,49.107285,48.09978,48.75182,49.204647
48.10387,46.845306,46.33175,47.663887,47.79574,47.609005,48.463078,47.13152,47.441704,48.625404,47.404984,46.335487,46.565292,47.931484,47.92863,47.0159,48.031723,47.001343,47.682476,48.094013
47.764072,46.60899,46.143093,47.470333,47.339405,47.342632,48.14734,46.888306,47.458416,48.18398,47.369965,46.26797,46.33448,47.729218,47.750298,46.554943,47.829624,46.83342,47.522842,47.818607
48.145344,47.091217,46.711792,48.04894,47.586105,47.830303,48.52885,47.399883,48.16576,48.474022,48.09902,46.930126,46.87233,48.259975,48.404266,46.802982,48.396404,47.534424,48.187084,48.29744
49.070297,48.10037,47.800243,49.13682,48.43053,48.815746,49.4769,48.48743,49.366962,49.323975,49.27713,48.041847,47.943226,49.317204,49.55963,47.647247,49.48344,48.71239,49.35586,49.339962
50.187572,49.25185,48.98085,50.36054,49.517418,49.965466,50.596355,49.700542,50.585064,50.414585,50.500885,49.22151,49.153286,50.50519,50.836983,48.701714,50.70492,49.959564,50.61588,50.55039
51.07833,50.133926,49.84943,51.258102,50.414024,50.85307,51.50109,50.62023,51.391903,51.338974,51.424988,50.04741,50.076485,51.407795,51.771313,49.54899,51.60715,50.823788,51.505783,51.463356
51.53121,50.53986,50.207855,51.638977,50.928467,51.28146,51.948303,51.09263,51.64645,51.886784,51.754227,50.33626,50.481987,51.830135,52.16081,50.034115,51.976112,51.091824,51.890896,51.91502
51.39869,50.370556,49.96991,51.39768,50.902134,51.126537,51.81661,50.96626,51.24188,51.86714,51.3626,50.017265,50.259483,51.660248,51.906998,49.99385,51.700237,50.76772,51.641285,51.770332
