0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
50.441547,50.515083,50.438843,50.131443,50.29132,50.327103,49.726345,50.731697,50.66091,50.104565,50.070625,50.357525,50.25893,49.98892,50.58324,50.314297,50.525158,50.61513,50.719864,50.51224
50.611412,50.67413,50.61707,50.330513,50.410553,50.51594,49.956665,50.910275,50.710213,50.24159,50.257904,50.47946,50.380527,50.169777,50.773647,50.394093,50.777737,50.73296,50.911133,50.74623
50.96225,50.99619,50.967205,50.69429,50.65389,50.76613,50.376762,51.14756,50.88141,50.470833,50.610744,50.696003,50.729515,50.509384,51.152218,50.523544,51.167545,51.005024,51.298885,51.03931
51.31652,51.32572,51.324203,51.027496,50.75451,50.917442,50.78045,51.292038,51.106384,50.623043,50.946293,50.822342,51.026905,50.853115,51.5435,50.557972,51.47182,51.243286,51.691864,51.247154
51.377594,51.36847,51.36586,51.087128,50.36053,50.753735,50.819546,51.115658,51.036312,50.428745,50.997864,50.63239,50.883892,50.876976,51.57143,50.298183,51.404198,51.15506,51.71776,51.13267
51.01443,50.95074,51.017273,50.728745,49.552197,50.25294,50.417103,50.611885,50.56401,49.925068,50.634293,50.11783,50.275543,50.502808,51.148113,49.747387,50.959625,50.67308,51.30592,50.7128
50.326355,50.22571,50.314632,50.019432,48.66259,49.546116,49.69678,49.888153,49.76172,49.160484,49.892254,49.323658,49.36096,49.768482,50.393074,48.958202,50.184204,49.89013,50.569126,50.05384
49.613873,49.503876,49.59762,49.287224,48.03734,49.005188,48.97775,49.33287,49.01807,48.468018,49.1636,48.609837,48.560696,49.044422,49.661858,48.367775,49.459488,49.172173,49.841076,49.493782
49.22747,49.157322,49.213554,48.9046,48.045563,48.84478,48.622936,49.16564,48.762123,48.2131,48.820072,48.350918,48.382195,48.67294,49.298096,48.241005,49.12717,48.88805,49.46423,49.27501
49.402115,49.44372,49.379612,49.082245,48.787548,49.15158,48.803646,49.499065,49.185947,48.545296,49.02511,48.730686,48.972885,48.875256,49.52039,48.64742,49.356472,49.21301,49.66533,49.577694
50.211796,50.310867,50.172157,49.847775,50.135292,49.99113,49.545597,50.348778,50.244053,49.51253,49.808395,49.805325,50.253155,49.683247,50.33555,49.577984,50.165085,50.19701,50.48997,50.419422
