run,time_sec
0,60.97590398788452
1,69.64456129074097
2,64.35352659225464
3,66.51572012901306
4,60.18373775482178
5,59.421281814575195
6,64.78127861022949
7,70.70714044570923
8,63.01502776145935
9,65.33843755722046
10,65.62183117866516
11,65.43976950645447
12,65.0023307800293
13,68.71434354782104
14,62.80441236495972
15,58.536842346191406
16,63.014811277389526
17,62.48055720329285
18,65.8901436328888
19,64.55738067626953
