run,time_sec
0,249.17497992515564
1,146.1386923789978
2,195.59229731559753
3,206.91546869277954
4,72.86579895019531
5,82.1291754245758
6,94.50900530815125
7,90.52952885627747
8,91.36885213851929
9,99.74522066116333
10,100.5969831943512
11,103.11532235145569
12,98.75713896751404
13,94.46715641021729
14,92.16951131820679
15,93.69598460197449
16,85.51143097877502
17,86.19423341751099
18,81.64994192123413
19,76.24743318557739
