RMSE,MAE,SMAPE,MASE,R2
1.7846736163443069,1.1377539204298743,0.006674475512402291,0.1435714410692608,0.9997050261439436
2.038501361454223,1.5097613678671706,0.009746554167806584,0.19051449646817373,0.9996151531549348
1.9500145936280797,1.3042677457983274,0.007141883717551597,0.16458356806511548,0.999647838688919
2.3750680082251936,1.6460671027378377,0.008997902271356167,0.20771471035448785,0.9994775821366981
2.1997835831734878,1.756373883688087,0.010691222816196121,0.22163415569004422,0.9995518474910252
1.7467511704195497,1.0491871657511236,0.005455305471311654,0.13239533666590125,0.9997174287291865
1.7975822199468874,1.1446014779494325,0.006329023996529327,0.14443552396384332,0.9997007436004484
1.72846990325559,0.9561741060607625,0.0048666926864062866,0.12065815977886331,0.999723312485151
1.8410300210819863,1.2450351573178584,0.007107313002221213,0.1571090975898212,0.999686102642369
1.8444676164622085,1.220513836988652,0.006735970514094075,0.15401478938013824,0.9996849293214517
1.915460981987845,1.3288661504186223,0.007531907319708569,0.16768760342454203,0.9996602084781622
1.7751559550422105,1.1365946560081868,0.006066674319426106,0.14342515525067265,0.9997081639447564
2.0631515096568664,1.581737806376652,0.009643577767265007,0.19959709404422507,0.9996057895225233
1.7195515943798294,1.0199183256201618,0.005219553288955278,0.12870194613516125,0.9997261603435622
1.735225066017016,1.0160332444537405,0.005306424955157857,0.12821169363704338,0.9997211455726488
2.1581928378036572,1.6690573503217685,0.009806139180631944,0.21061581481732014,0.9995686335018458
1.7971180407816512,1.1341750517045073,0.006194653090820952,0.14311982905450765,0.999700898130961
1.8874663953191986,1.2824412391856665,0.007173160305180366,0.16182931430987157,0.9996700680489761
1.9813702272932001,1.3402826573692885,0.0076972459753818345,0.16912823511602862,0.9996364223446371
1.9485649745358098,1.4138254955289442,0.008521535255412986,0.1784084942874634,0.9996483620798843
