RMSE,MAE,SMAPE,MASE,R2
8.331974885713624,6.169416679012765,0.035939796735089506,0.7722357663691597,0.9935856924449846
9.163836409366528,6.6821767959012455,0.038601797379329714,0.8364187714133706,0.992240950354893
8.671825387120029,6.330099524788267,0.036656751057492706,0.7923486955172162,0.9930517581885941
8.945793692354389,6.532622482079549,0.03756335529047548,0.8176988184329224,0.9926057925332812
9.165582852720844,6.718710171318544,0.0393865884363024,0.8409917125245462,0.9922379926347128
8.880638766989737,6.594657541732341,0.03802708526422457,0.8254638462021923,0.9927131088021823
8.7514439316407,6.395511433546388,0.037419262179557655,0.800536408897208,0.9929235848315697
9.60152725245486,7.1927215026147415,0.0425285286841666,0.9003244700178786,0.9914820612438566
9.459005935605806,7.070491708215052,0.04234878357744297,0.8850247708951905,0.9917330583688293
8.632973140789082,6.3203855153127835,0.0368528551241012,0.7911327773936542,0.993113878919402
8.59828612142264,6.2568731316493995,0.03558460947837606,0.7831828306119637,0.9931691041928559
8.72259272416269,6.4287539232621675,0.03734133061589889,0.8046974245745916,0.9929701660786817
8.32538363523731,6.140276783393119,0.03496964259638476,0.7685882789653172,0.9935958368790632
8.754079452622333,6.472715296134795,0.03771962199132558,0.8102001400235935,0.9929193220266996
9.133789641432202,6.809148994617101,0.039778305663626015,0.8523120848795323,0.9922917483282211
8.393062301692515,6.186561101602928,0.03583263316385337,0.7743817612024977,0.9934912922867889
8.961767400145305,6.476142942058668,0.037642029027216035,0.8106291839534465,0.9925793626008815
8.655696838088717,6.293092053660806,0.03661104907650684,0.7877164110867095,0.99307757993661
8.875543598277526,6.551210394236052,0.03822015936002995,0.8200254971671066,0.9927214679506943
8.812135052745344,6.40080797243217,0.036652302959757535,0.8011993851522371,0.9928250948506292
