RMSE,MAE,SMAPE,MASE,R2
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
8.126378602212494,5.435616702270701,0.03472827201220016,0.6803848480596902,0.9938983403485135
