run,time_sec
0,88.70134377479553
1,86.28076243400574
2,85.65381050109863
3,96.88144373893738
4,91.54145216941833
5,89.0673770904541
6,89.30996942520142
7,91.3422966003418
8,87.17359709739685
9,89.79846715927124
10,87.13307070732117
11,93.00372362136841
12,86.66284227371216
13,88.77429437637329
14,87.4811372756958
15,88.24366736412048
16,89.76491284370422
17,88.84771275520325
18,90.56023263931274
19,89.43210935592651
