run,time_sec
0,56.56084847450256
1,59.40624761581421
2,63.4834680557251
3,58.379271030426025
4,55.76810359954834
5,60.05951380729675
6,56.85599398612976
7,60.84228777885437
8,59.52729320526123
9,54.98066997528076
10,60.256762981414795
11,58.72434592247009
12,60.023890018463135
13,58.387693643569946
14,61.83448004722595
15,53.7476863861084
16,59.75451159477234
17,58.996565103530884
18,60.613739013671875
19,61.6858549118042
